기관명,영문서비스명,시작주소,끝주소,개수(/24),할당일
드림라인(주),DREAMX,211.242.192.0,211.242.255.255,64,20040607
드림라인(주),DREAMX,211.247.128.0,211.247.255.255,128,20040607
드림라인(주),DREAMX,59.150.0.0,59.150.7.255,8,20041109
드림라인(주),DREAMX,59.150.12.0,59.150.12.255,1,20041109
드림라인(주),DREAMX,59.150.123.0,59.150.124.255,2,20041109
드림라인(주),DREAMX,59.150.128.0,59.150.134.255,7,20041109
드림라인(주),DREAMX,59.150.137.0,59.150.137.255,1,20041109
드림라인(주),DREAMX,59.150.139.0,59.150.140.255,2,20041109
드림라인(주),DREAMX,59.150.14.0,59.150.14.255,1,20041109
드림라인(주),DREAMX,59.150.142.0,59.150.145.255,4,20041109
드림라인(주),DREAMX,59.150.150.0,59.150.150.255,1,20041109
드림라인(주),DREAMX,59.150.152.0,59.150.156.255,5,20041109
드림라인(주),DREAMX,59.150.16.0,59.150.17.255,2,20041109
드림라인(주),DREAMX,59.150.165.0,59.150.165.255,1,20041109
드림라인(주),DREAMX,59.150.168.0,59.150.170.255,3,20041109
드림라인(주),DREAMX,59.150.172.0,59.150.172.255,1,20041109
드림라인(주),DREAMX,59.150.19.0,59.150.19.255,1,20041109
드림라인(주),DREAMX,59.150.194.0,59.150.194.255,1,20041109
드림라인(주),DREAMX,59.150.196.0,59.150.197.255,2,20041109
드림라인(주),DREAMX,59.150.207.0,59.150.255.255,49,20041109
드림라인(주),DREAMX,59.150.22.0,59.150.23.255,2,20041109
드림라인(주),DREAMX,59.150.42.0,59.150.42.255,1,20041109
드림라인(주),DREAMX,59.150.45.0,59.150.53.255,9,20041109
드림라인(주),DREAMX,59.150.56.0,59.150.57.255,2,20041109
드림라인(주),DREAMX,59.150.61.0,59.150.68.255,8,20041109
드림라인(주),DREAMX,59.150.72.0,59.150.72.255,1,20041109
드림라인(주),DREAMX,59.150.84.0,59.150.93.255,10,20041109
드림라인(주),DREAMX,59.150.99.0,59.150.109.255,11,20041109
드림라인(주),DREAMX,220.230.0.0,220.230.255.255,256,20050421
드림라인(주),DREAMX,125.57.0.0,125.57.255.255,256,20050823
드림라인(주),DREAMX,121.53.0.0,121.53.255.255,256,20060619
드림라인(주),DREAMX,103.12.252.0,103.12.255.255,4,20120724
두루안,DURUAN,211.63.64.0,211.63.67.255,4,20000407
두루안,DURUAN,211.63.68.0,211.63.75.255,8,20000504
두루안,DURUAN,211.63.76.0,211.63.95.255,20,20000705
두루안,DURUAN,211.47.176.0,211.47.191.255,16,20000928
두루안,DURUAN,211.237.32.0,211.237.47.255,16,20001212
두루안,DURUAN,211.238.128.0,211.238.143.255,16,20010302
두루안,DURUAN,211.238.144.0,211.238.159.255,16,20010430
두루안,DURUAN,61.252.128.0,61.252.159.255,32,20010908
두루안,DURUAN,61.97.128.0,61.97.159.255,32,20011122
두루안,DURUAN,210.16.192.0,210.16.255.255,64,20050215
두루안,DURUAN,121.0.128.0,121.0.255.255,128,20060619
두루안,DURUAN,118.91.144.0,118.91.159.255,16,20090310
(재)한국교육학술정보원,EDUNET,210.102.96.0,210.102.127.255,32,19980829
(주)이호스트아이씨티,EHOSTICT,61.97.240.0,61.97.255.255,16,20090520
(주)이호스트아이씨티,EHOSTICT,180.150.224.0,180.150.231.255,8,20090910
(주)이호스트아이씨티,EHOSTICT,27.255.64.0,27.255.95.255,32,20100625
(주)이호스트아이씨티,EHOSTICT,103.249.28.0,103.249.31.255,4,20130529
(주)이호스트아이씨티,EHOSTICT,61.14.208.0,61.14.211.255,4,20151126
주식회사 엘림넷,ELIMNET,203.239.128.0,203.239.191.255,64,19961201
주식회사 엘림넷,ELIMNET,210.118.0.0,210.118.31.255,32,19970101
주식회사 엘림넷,ELIMNET,210.112.224.0,210.112.255.255,32,19970708
주식회사 엘림넷,ELIMNET,210.102.0.0,210.102.31.255,32,19971201
주식회사 엘림넷,ELIMNET,210.180.32.0,210.180.63.255,32,19990209
주식회사 엘림넷,ELIMNET,210.181.224.0,210.181.255.255,32,19990312
주식회사 엘림넷,ELIMNET,210.219.192.0,210.219.255.255,64,19990429
주식회사 엘림넷,ELIMNET,210.220.192.0,210.220.255.255,64,19990712
주식회사 엘림넷,ELIMNET,211.36.0.0,211.36.63.255,64,19991030
주식회사 엘림넷,ELIMNET,211.52.64.0,211.52.127.255,64,20000218
주식회사 엘림넷,ELIMNET,211.112.0.0,211.112.63.255,64,20000419
주식회사 엘림넷,ELIMNET,211.174.128.0,211.174.255.255,128,20000614
주식회사 엘림넷,ELIMNET,211.240.0.0,211.240.127.255,128,20001013
주식회사 엘림넷,ELIMNET,61.106.32.0,61.106.63.255,32,20020412
주식회사 엘림넷,ELIMNET,49.239.128.0,49.239.191.255,64,20101209
주식회사 비에스아이티씨,EXANET,103.106.140.0,103.106.143.255,4,20171227
(주)플렉스넷,FLEXNET,115.165.176.0,115.165.183.255,8,20080901
(주)플렉스넷,FLEXNET,111.67.208.0,111.67.223.255,16,20090605
(주)플렉스넷,FLEXNET,175.111.16.0,175.111.31.255,16,20100114
(주)플렉스넷,FLEXNET,14.192.80.0,14.192.95.255,16,20100927
(주)플렉스넷,FLEXNET,103.239.240.0,103.239.243.255,4,20140808
(주)플렉스넷,FLEXNET,43.255.252.0,43.255.255.255,4,20140808
페이머스워커,FW-IDC,103.219.124.0,103.219.127.255,4,20160518
페이머스워커,FW-IDC,45.250.204.0,45.250.207.255,4,20160518
(주)가비아,GABIA-IP,211.47.64.0,211.47.65.255,2,20000127
(주)가비아,GABIA-IP,211.47.66.0,211.47.67.255,2,20001019
(주)가비아,GABIA-IP,211.47.68.0,211.47.79.255,12,20010928
(주)가비아,GABIA-IP,103.55.188.0,103.55.191.255,4,20150422
(주)가비아,GABIA-IP,45.115.152.0,45.115.155.255,4,20150422
(주)가비아,GABIA-IP,103.60.124.0,103.60.127.255,4,20150611
(주)가비아,GABIA-IP,45.120.68.0,45.120.71.255,4,20150611
(주)가비아,GABIA-IP,139.150.64.0,139.150.64.255,1,20181204
(주)가비아,GABIA-IP,139.150.65.0,139.150.65.255,1,20181204
(주)가비아,GABIA-IP,139.150.66.0,139.150.66.255,1,20181204
(주)가비아,GABIA-IP,139.150.67.0,139.150.67.255,1,20181204
(주)가비아,GABIA-IP,139.150.68.0,139.150.68.255,1,20181204
(주)가비아,GABIA-IP,139.150.69.0,139.150.69.255,1,20181204
(주)가비아,GABIA-IP,139.150.70.0,139.150.70.255,1,20181204
(주)가비아,GABIA-IP,139.150.71.0,139.150.71.255,1,20181204
(주)가비아,GABIA-IP,139.150.72.0,139.150.72.255,1,20181204
(주)가비아,GABIA-IP,139.150.73.0,139.150.73.255,1,20181204
(주)가비아,GABIA-IP,139.150.74.0,139.150.74.255,1,20181204
(주)가비아,GABIA-IP,139.150.75.0,139.150.75.255,1,20181204
(주)가비아,GABIA-IP,139.150.76.0,139.150.76.255,1,20181204
(주)가비아,GABIA-IP,139.150.77.0,139.150.77.255,1,20181204
(주)가비아,GABIA-IP,139.150.78.0,139.150.78.255,1,20181204
(주)가비아,GABIA-IP,139.150.79.0,139.150.79.255,1,20181204
(주)가비아,GABIA-IP,139.150.80.0,139.150.80.255,1,20181204
(주)가비아,GABIA-IP,139.150.81.0,139.150.81.255,1,20181204
(주)가비아,GABIA-IP,139.150.82.0,139.150.82.255,1,20181204
(주)가비아,GABIA-IP,139.150.83.0,139.150.83.255,1,20181204
(주)가비아,GABIA-IP,139.150.84.0,139.150.84.255,1,20181204
(주)가비아,GABIA-IP,139.150.85.0,139.150.85.255,1,20181204
(주)가비아,GABIA-IP,139.150.86.0,139.150.86.255,1,20181204
(주)가비아,GABIA-IP,139.150.87.0,139.150.87.255,1,20181204
(주)가비아,GABIA-IP,139.150.88.0,139.150.88.255,1,20181204
(주)가비아,GABIA-IP,139.150.89.0,139.150.89.255,1,20181204
(주)가비아,GABIA-IP,139.150.90.0,139.150.90.255,1,20181204
(주)가비아,GABIA-IP,139.150.91.0,139.150.91.255,1,20181204
(주)가비아,GABIA-IP,139.150.92.0,139.150.92.255,1,20181204
(주)가비아,GABIA-IP,139.150.93.0,139.150.93.255,1,20181204
(주)가비아,GABIA-IP,139.150.94.0,139.150.94.255,1,20181204
(주)가비아,GABIA-IP,139.150.95.0,139.150.95.255,1,20181204
한국케이블TV푸른방송(주),GCS,121.55.64.0,121.55.191.255,128,20060526
한국케이블TV푸른방송(주),GCS,125.208.192.0,125.208.223.255,32,20070104
한국케이블TV푸른방송(주),GCS,119.17.0.0,119.17.31.255,32,20071203
한국케이블TV푸른방송(주),GCS,125.208.224.0,125.208.255.255,32,20071203
한국케이블TV푸른방송(주),GCS,114.199.0.0,114.199.63.255,64,20080630
한국케이블TV푸른방송(주),GCS,27.113.0.0,27.113.127.255,128,20100708
(주)지디시스,GDSYS,180.131.0.0,180.131.63.255,64,20090821
(주)지디시스,GDSYS,183.86.192.0,183.86.255.255,64,20091117
(주)지디시스,GDSYS,103.240.48.0,103.240.51.255,4,20130809
(주)지디시스,GDSYS,202.90.252.0,202.90.255.255,4,20160721
엔티티코리아 주식회사,GIN,61.251.96.0,61.251.111.255,16,20020522
(재)경기테크노파크,GTP,110.93.24.0,110.93.31.255,8,20090421
하이온넷(주),HAIONNET,202.86.8.0,202.86.15.255,8,20050131
하이온넷(주),HAIONNET,202.126.112.0,202.126.119.255,8,20050315
하이온넷(주),HAIONNET,202.133.16.0,202.133.31.255,16,20050324
하이온넷(주),HAIONNET,203.109.0.0,203.109.31.255,32,20050513
하이온넷(주),HAIONNET,125.7.128.0,125.7.191.255,64,20050817
하이온넷(주),HAIONNET,124.198.0.0,124.198.127.255,128,20060418
하이온넷(주),HAIONNET,121.126.0.0,121.126.255.255,256,20060707
하이온넷(주),HAIONNET,115.144.0.0,115.144.255.255,256,20080818
하이온넷(주),HAIONNET,183.78.128.0,183.78.159.255,32,20091105
하이온넷(주),HAIONNET,49.254.0.0,49.254.255.255,256,20101105
하이온넷(주),HAIONNET,103.4.180.0,103.4.183.255,4,20110713
하이온넷(주),HAIONNET,43.228.160.0,43.228.163.255,4,20150105
주식회사 에이치씨엔,HCN,211.47.96.0,211.47.99.255,4,19991202
주식회사 에이치씨엔,HCN,211.47.100.0,211.47.107.255,8,20000126
주식회사 에이치씨엔,HCN,211.47.108.0,211.47.127.255,20,20000323
주식회사 에이치씨엔,HCN,211.47.80.0,211.47.95.255,16,20000804
주식회사 에이치씨엔,HCN,211.237.240.0,211.237.255.255,16,20010115
주식회사 에이치씨엔,HCN,211.41.192.0,211.41.207.255,16,20020820
주식회사 에이치씨엔,HCN,202.150.176.0,202.150.191.255,16,20050810
주식회사 에이치씨엔,HCN,203.170.96.0,203.170.127.255,32,20051011
주식회사 에이치씨엔,HCN,122.199.64.0,122.199.127.255,64,20060607
주식회사 에이치씨엔,HCN,210.57.224.0,210.57.255.255,32,20060614
주식회사 에이치씨엔,HCN,59.151.192.0,59.151.255.255,64,20061019
주식회사 에이치씨엔,HCN,122.202.32.0,122.202.63.255,32,20061107
주식회사 에이치씨엔,HCN,123.108.160.0,123.108.191.255,32,20070209
주식회사 에이치씨엔,HCN,117.20.192.0,117.20.255.255,64,20070625
주식회사 에이치씨엔,HCN,118.91.0.0,118.91.63.255,64,20070827
주식회사 에이치씨엔,HCN,120.50.64.0,120.50.127.255,64,20080324
주식회사 에이치씨엔,HCN,114.30.48.0,114.30.63.255,16,20080428
주식회사 에이치씨엔,HCN,114.129.192.0,114.129.255.255,64,20080609
주식회사 에이치씨엔,HCN,114.199.128.0,114.199.255.255,128,20080701
주식회사 에이치씨엔,HCN,115.69.96.0,115.69.127.255,32,20080721
주식회사 에이치씨엔,HCN,113.59.128.0,113.59.191.255,64,20081028
주식회사 에이치씨엔,HCN,112.72.128.0,112.72.255.255,128,20081229
주식회사 에이치씨엔,HCN,110.35.128.0,110.35.255.255,128,20090304
주식회사 에이치씨엔,HCN,111.118.0.0,111.118.127.255,128,20090630
주식회사 에이치씨엔,HCN,27.35.0.0,27.35.255.255,256,20100325
주식회사 에이치씨엔,HCN,49.142.0.0,49.143.127.255,384,20101115
주식회사 에이치씨엔,HCN,119.56.128.0,119.56.255.255,128,20110119
주식회사 에이치씨엔,HCN,60.253.0.0,60.253.63.255,64,20110119
주식회사 에이치씨엔,HCN,103.2.84.0,103.2.87.255,4,20110422
주식회사 에이치씨엔,HCN,202.148.48.0,202.148.51.255,4,20160902
주식회사 에이치씨엔,HCN,101.235.196.0,101.235.196.255,1,20191205
주식회사 에이치씨엔,HCN,101.235.197.0,101.235.197.255,1,20191205
주식회사 에이치씨엔,HCN,101.235.198.0,101.235.198.255,1,20191205
주식회사 에이치씨엔,HCN,101.235.199.0,101.235.199.255,1,20191205
주식회사 에이치씨엔,HCN,101.235.208.0,101.235.208.255,1,20191205
주식회사 에이치씨엔,HCN,101.235.209.0,101.235.209.255,1,20191205
주식회사 에이치씨엔,HCN,101.235.210.0,101.235.210.255,1,20191205
주식회사 에이치씨엔,HCN,101.235.211.0,101.235.211.255,1,20191205
주식회사 에이치씨엔,HCN,112.214.104.0,112.214.107.255,4,20191205
주식회사 에이치씨엔,HCN,112.214.16.0,112.214.19.255,4,20191205
주식회사 에이치씨엔,HCN,112.214.30.0,112.214.31.255,2,20191205
주식회사 에이치씨엔,HCN,118.176.160.0,118.176.161.255,2,20191205
주식회사 에이치씨엔,HCN,120.142.188.0,120.142.191.255,4,20191205
주식회사 에이치씨엔,HCN,120.142.22.0,120.142.23.255,2,20191205
주식회사 에이치씨엔,HCN,120.142.248.0,120.142.249.255,2,20191205
주식회사 에이치씨엔,HCN,120.142.252.0,120.142.253.255,2,20191205
주식회사 에이치씨엔,HCN,120.142.52.0,120.142.55.255,4,20191205
주식회사 에이치씨엔,HCN,182.172.124.0,182.172.127.255,4,20191205
주식회사 에이치씨엔,HCN,182.172.20.0,182.172.23.255,4,20191205
주식회사 에이치씨엔,HCN,182.172.216.0,182.172.219.255,4,20191205
주식회사 에이치씨엔,HCN,182.172.224.0,182.172.227.255,4,20191205
주식회사 에이치씨엔,HCN,49.1.216.0,49.1.219.255,4,20191205
주식회사 에이치씨엔,HCN,49.1.224.0,49.1.227.255,4,20191205
주식회사 에이치씨엔,HCN,58.140.218.0,58.140.219.255,2,20191205
주식회사 에이치씨엔,HCN,58.140.88.0,58.140.91.255,4,20191205
주식회사 에이치씨엔,HCN,58.140.96.0,58.140.99.255,4,20191205
주식회사 에이치씨엔,HCN,58.141.112.0,58.141.115.255,4,20191205
주식회사 에이치씨엔,HCN,58.141.116.0,58.141.119.255,4,20191205
주식회사 에이치씨엔,HCN,58.141.120.0,58.141.123.255,4,20191205
주식회사 에이치씨엔,HCN,58.141.124.0,58.141.127.255,4,20191205
주식회사 에이치씨엔,HCN,58.141.128.0,58.141.131.255,4,20191205
주식회사 에이치씨엔,HCN,58.141.132.0,58.141.133.255,2,20191205
주식회사 에이치씨엔,HCN,58.141.232.0,58.141.235.255,4,20191205
주식회사 에이치씨엔,HCN,58.141.244.0,58.141.247.255,4,20191205
주식회사 에이치씨엔,HCN,58.141.84.0,58.141.87.255,4,20191205
주식회사 에이치씨엔,HCN,58.141.88.0,58.141.91.255,4,20191205
주식회사 에이치씨엔,HCN,58.141.92.0,58.141.95.255,4,20191205
주식회사 에이치씨엔,HCN,58.142.124.0,58.142.127.255,4,20191205
주식회사 하이라인닷넷,HINETWORKS,211.47.128.0,211.47.131.255,4,19991217
주식회사 하이라인닷넷,HINETWORKS,211.47.132.0,211.47.135.255,4,20000202
주식회사 하이라인닷넷,HINETWORKS,211.47.136.0,211.47.139.255,4,20000216
주식회사 하이라인닷넷,HINETWORKS,211.47.140.0,211.47.147.255,8,20000306
주식회사 하이라인닷넷,HINETWORKS,211.47.148.0,211.47.159.255,12,20000406
주식회사 하이라인닷넷,HINETWORKS,211.116.224.0,211.116.239.255,16,20000513
주식회사 하이라인닷넷,HINETWORKS,211.116.240.0,211.116.255.255,16,20000608
주식회사 하이라인닷넷,HINETWORKS,211.41.160.0,211.41.191.255,32,20000629
주식회사 하이라인닷넷,HINETWORKS,211.189.128.0,211.189.159.255,32,20000823
주식회사 하이라인닷넷,HINETWORKS,211.237.128.0,211.237.143.255,16,20001221
주식회사 하이라인닷넷,HINETWORKS,211.235.224.0,211.235.255.255,32,20010201
주식회사 하이라인닷넷,HINETWORKS,211.255.0.0,211.255.31.255,32,20010404
주식회사 하이라인닷넷,HINETWORKS,211.255.32.0,211.255.63.255,32,20010605
주식회사 하이라인닷넷,HINETWORKS,61.250.128.0,61.250.191.255,64,20010807
주식회사 하이라인닷넷,HINETWORKS,61.250.192.0,61.250.255.255,64,20011107
주식회사 하이라인닷넷,HINETWORKS,211.241.128.0,211.241.255.255,128,20020104
주식회사 하이라인닷넷,HINETWORKS,218.36.0.0,218.36.127.255,128,20020902
주식회사 하이라인닷넷,HINETWORKS,211.254.0.0,211.254.127.255,128,20031215
주식회사 하이라인닷넷,HINETWORKS,180.189.176.0,180.189.191.255,16,20090924
주식회사 하이라인닷넷,HINETWORKS,223.165.128.0,223.165.255.255,128,20100805
호스트웨이아이디씨(주),HOSTWAY,103.24.8.0,103.24.11.255,4,20130410
호스트웨이아이디씨(주),HOSTWAY,150.107.68.0,150.107.71.255,4,20140619
효성ITX,HYOSUNGCDN,114.31.32.0,114.31.63.255,32,20080507
효성ITX,HYOSUNGCDN,110.93.128.0,110.93.143.255,16,20090424
효성ITX,HYOSUNGCDN,110.93.160.0,110.93.191.255,32,20090424
효성ITX,HYOSUNGCDN,182.173.176.0,182.173.179.255,4,20100419
효성ITX,HYOSUNGCDN,182.173.180.0,182.173.183.255,4,20100419
효성ITX,HYOSUNGCDN,49.236.128.0,49.236.131.255,4,20101209
효성ITX,HYOSUNGCDN,49.236.168.0,49.236.191.255,24,20101209
효성ITX,HYOSUNGCDN,103.79.132.0,103.79.135.255,4,20161118
효성ITX,HYOSUNGCDN,202.179.148.0,202.179.151.255,4,20170522
인천국제공항공사,IIAC,116.84.0.0,116.84.255.255,256,20070517
아이링크코리아(주),INDICLUB,61.251.176.0,61.251.191.255,16,20010426
아이링크코리아(주),INDICLUB,203.173.96.0,203.173.127.255,32,20051025
아이링크코리아(주),INDICLUB,210.4.88.0,210.4.95.255,8,20070927
아이링크코리아(주),INDICLUB,113.52.136.0,113.52.143.255,8,20081028
아이링크코리아(주),INDICLUB,175.176.128.0,175.176.143.255,16,20100122
아이링크코리아(주),INDICLUB,182.237.32.0,182.237.63.255,32,20100506
아이링크코리아(주),INDICLUB,101.53.64.0,101.53.95.255,32,20110314
아이링크코리아(주),INDICLUB,103.9.128.0,103.9.131.255,4,20120515
아이링크코리아(주),INDICLUB,45.250.220.0,45.250.223.255,4,20160520
주식회사 아이네트호스팅,INET,210.116.64.0,210.116.127.255,64,20021021
주식회사 아이엔티매니지먼트,INTCOMPANY,103.52.200.0,103.52.203.255,4,20150312
주식회사 아이엔티매니지먼트,INTCOMPANY,45.113.48.0,45.113.51.255,4,20150312
JCN울산중앙방송(주),JCN,124.216.0.0,124.216.255.255,256,20060419
JCN울산중앙방송(주),JCN,116.212.0.0,116.212.31.255,32,20070424
JCN울산중앙방송(주),JCN,112.109.32.0,112.109.63.255,32,20090122
JCN울산중앙방송(주),JCN,180.211.0.0,180.211.63.255,64,20091001
JCN울산중앙방송(주),JCN,182.161.128.0,182.161.255.255,128,20100407
JCN울산중앙방송(주),JCN,113.192.64.0,113.192.127.255,64,20110210
JCN울산중앙방송(주),JCN,103.11.248.0,103.11.251.255,4,20111107
JCN울산중앙방송(주),JCN,103.68.96.0,103.68.99.255,4,20160707
주식회사 제이엔디통신,JNDINFO,121.101.192.0,121.101.207.255,16,20071120
주식회사 제이엔디통신,JNDINFO,115.85.160.0,115.85.175.255,16,20080804
주식회사 제이엔디통신,JNDINFO,211.174.32.0,211.174.47.255,16,20081224
주식회사 제이엔디통신,JNDINFO,61.97.160.0,61.97.175.255,16,20090123
주식회사 제이엔디통신,JNDINFO,110.93.112.0,110.93.127.255,16,20090427
주식회사 제이엔디통신,JNDINFO,175.106.112.0,175.106.127.255,16,20100112
주식회사 제이엔디통신,JNDINFO,27.96.136.0,27.96.143.255,8,20100519
주식회사 제이엔디통신,JNDINFO,223.130.208.0,223.130.239.255,32,20100729
주식회사 제이엔디통신,JNDINFO,49.50.144.0,49.50.159.255,16,20101109
주식회사 제이엔디통신,JNDINFO,101.101.128.0,101.101.159.255,32,20110303
주식회사 제이엔디통신,JNDINFO,101.101.192.0,101.101.207.255,16,20110303
주식회사 제이엔디통신,JNDINFO,101.101.224.0,101.101.255.255,32,20110303
주식회사 제이엔디통신,JNDINFO,103.2.92.0,103.2.95.255,4,20110422
주식회사 제이엔디통신,JNDINFO,103.11.56.0,103.11.59.255,4,20111013
주식회사 제이엔디통신,JNDINFO,43.230.76.0,43.230.79.255,4,20150203
금강방송주식회사,KCNNET,124.46.128.0,124.46.255.255,128,20060120
금강방송주식회사,KCNNET,122.0.32.0,122.0.63.255,32,20061011
금강방송주식회사,KCNNET,61.110.128.0,61.110.131.255,4,20080422
금강방송주식회사,KCNNET,61.110.160.0,61.110.163.255,4,20080422
금강방송주식회사,KCNNET,61.110.164.0,61.110.167.255,4,20080422
금강방송주식회사,KCNNET,61.110.168.0,61.110.171.255,4,20080422
금강방송주식회사,KCNNET,61.110.172.0,61.110.175.255,4,20080422
금강방송주식회사,KCNNET,61.110.176.0,61.110.179.255,4,20080422
금강방송주식회사,KCNNET,61.110.180.0,61.110.183.255,4,20080422
금강방송주식회사,KCNNET,61.110.184.0,61.110.187.255,4,20080422
금강방송주식회사,KCNNET,61.110.188.0,61.110.191.255,4,20080422
금강방송주식회사,KCNNET,182.237.192.0,182.237.255.255,64,20100506
